,id,popularity,release_date,runtime,title,vote_average,vote_count,director,content,posters
49,64682,61.196071,"May, 2013",2hr 23min,The Great Gatsby,7.3,3769,Baz Luhrmann,drama romance basedonnovel infidelity obsession hope 3d adaptation f scott fitzgerald long islandset novel midwesterner nick carraway lure lavish world neighbor jay gatsby soon carraway crack gatsbys nouveau riche existence obsession madness tragedy await villageroadshowpicture bazmarkfilm warnerbro aetelevisionnetworks redwagonentertainment spectrumfilm reserve judgment matter infinite hope come admission limit leonardodicaprio tobeymaguire careymulligan bazluhrmann,https://image.tmdb.org/t/p/w500/nimh1rrDDLhgpG8XAYoUZXHYwb6.jpg
50,9543,62.169881,"May, 2010",1hr 56min,Prince of Persia: The Sands of Time,6.2,2317,Mike Newell,adventure fantasy action romance persia sandstorm brotheragainstbrother armageddon regent basedonvideogame rogue prince reluctantly join force mysterious princess race dark force safeguard ancient dagger capable release sand time – gift god reverse time allow possessor rule world waltdisneypicture jerrybruckheimerfilm defy future jakegyllenhaal gemmaarterton benkingsley mikenewell,https://image.tmdb.org/t/p/w500/lkp1GFmWyf7k2WKvKIQuuGyichI.jpg
51,68726,56.523205,"Jul, 2013",2hr 11min,Pacific Rim,6.7,4794,Guillermo del Toro,action sciencefiction adventure dystopia giantrobot giantmonster apocalypse imax duringcreditsstinger 3d legion monstrous creature know kaiju start rise sea war begin million life consume humanitys resource year end combat giant kaiju special type weapon devise massive robot call jaeger control simultaneously pilot mind lock neural bridge jaeger prove nearly defenseless face relentless kaiju verge defeat force defend mankind choice turn unlikely hero — washedup pilot charlie hunnam untested trainee rinko kikuchi — team drive legendary seemingly obsolete jaeger past stand mankind hope mount apocalypse legendarypicture warnerbros disneydoubledareyouddy indochinaproduction fight monster create monster idriselba charliehunnam charlieday guillermodeltoro,https://image.tmdb.org/t/p/w500/8wo4eN8dWKaKlxhSvBz19uvj8gA.jpg
52,38356,28.529607,"Jun, 2011",2hr 34min,Transformers: Dark of the Moon,6.1,3299,Michael Bay,action sciencefiction adventure moon spacecraft traitor bodyguard alienplanet basedoncartoon transformer giantrobot sabotage worddomination commando duringcreditsstinger sam witwicky take tenuous step adulthood remain reluctant human ally autobotleader optimus prime film center space race ussr usa suggest hidden transformer role remain planet dangerous secret paramountpicture dibonaventurapicture indochinaproduction hasbrostudio invasion fear enemy expect shialabeouf johnmalkovich kenjeong michaelbay,https://image.tmdb.org/t/p/w500/28YlCLrFhONteYSs9hKjD1Km0Cj.jpg
53,217,75.674458,"May, 2008",2hr 2min,Indiana Jones and the Kingdom of the Crystal Skull,5.7,2495,Steven Spielberg,adventure action savingtheworld riddle whip treasure mexicocity leatherjacket machinegun alienphenomenon mayacivilization peru treasurehunt nuclearexplosion refrigerator archaeologist indianajone archeology    set cold war soviet – lead swordwielde irina spalko – search crystal skull supernatural power relate mystical lost city gold capture escape indy coerce head peru behest young man friend – indys colleague – professor oxley capture knowledge skull whereabouts lucasfilm paramountpicture adventure continue     harrisonford cateblanchett shialabeouf stevenspielberg,https://image.tmdb.org/t/p/w500/56As6XEM1flWvprX4LgkPl8ii4K.jpg
54,105864,51.692953,"Nov, 2015",1hr 33min,The Good Dinosaur,6.6,1736,Peter Sohn,adventure animation family tyrannosaurusrex friend alternatehistory dinosaur fear storm nature human journey epic journey world dinosaur apatosaurus name arlo make unlikely human friend waltdisneypicture pixaranimationstudio little arm big attitude raymondochoa jackbright jeffreywright petersohn,https://image.tmdb.org/t/p/w500/8RSkxOO80btfKjyiC5ZiTaCHIT8.jpg
55,62177,125.114374,"Jun, 2012",1hr 33min,Brave,6.7,4641,Brenda Chapman,animation adventure comedy family action fantasy scotland rebel bravery kingdom archer wish bear scot rebelliousdaughter turnsintoanimal archery ruin aftercreditsstinger peaceoffering womandirector courage 3d brave set mystical scottish highland mérida princess kingdom rule king fergus queen elinor unruly daughter accomplished archer mérida day defy sacred custom land inadvertently bring turmoil kingdom attempt set thing right mérida seek eccentric old wise woman grant illfate wish figure mérida quest — serve comic relief — kingdom lord enormous lord macguffin surly lord macintosh disagreeable lord dingwall waltdisneypicture pixaranimationstudio change fate kellymacdonald juliewalter billyconnolly brendachapman,https://image.tmdb.org/t/p/w500/1XAuDtMWpL0sYSFK0R6EZate2Ux.jpg
56,188927,65.352913,"Jul, 2016",2hr 2min,Star Trek Beyond,6.6,2568,Justin Lin,action adventure sciencefiction sequel strand hatred spaceopera uss enterprise crew explore furth reach uncharted space encounter mysterious new enemy put federation stand test paramountpicture badrobot perfectstormentertainment alibabapicturesgroup skydancemedia sneakyshark huahuamedia   chrispine zacharyquinto karlurban justinlin,https://image.tmdb.org/t/p/w500/yOnd3XQIg7JBmu0UuBjZyLdsxQD.jpg
57,10681,66.390712,"Jun, 2008",1hr 38min,WALL·E,7.8,6296,Andrew Stanton,animation family romanticcomedy wall·e robot leave earth overrun garbage human flee outer space 700 year continue try clean mess develop interesting humanlike quality ship arrive sleek new type robot wall·e think s finally find friend stow away ship leave waltdisneypicture pixaranimationstudio fortyfourstudio adventure ordinare benburtt elissaknight jeffgarlin andrewstanton,https://image.tmdb.org/t/p/w500/2Wjn5vxvJmomJQkLuUwyX2hBaif.jpg
58,5174,22.57178,"Aug, 2007",1hr 31min,Rush Hour 3,6.1,783,Brett Ratner,action comedy crime thriller ambassador attempt assassination ambassador han inspector lee detective carter action head paris protect french woman knowledge triad secret leader lee hold secret meeting united nations authority personal struggle chinese criminal mastermind name kenji reveal lee longlostbrother newlinecinema rush christucker jackiechan hiroyukisanada brettratner,https://image.tmdb.org/t/p/w500/rZ7IxJlPhNNJ6Rn8z1rzsXuA70P.jpg
59,14161,45.274225,"Oct, 2009",2hr 38min,2012,5.6,4903,Roland Emmerich,action adventure sciencefiction civilization naturaldisaster endoftheworld disaster apocalypse destruction volcaniceruption mayan ark solar destructionofmankind dr adrian helmsley worldwide geophysical team investigate effect earth radiation unprecedented solar storm learn earth core heat warn president thomas wilson crust earth unstable proper preparation save fraction world population entire race doom writer jackson curtis stumble information world leader race build ark escape impend cataclysm curtis struggle find way save family volcanic eruption earthquake unprecedented strength wreak havoc world columbiapicture centropolisentertainment themarkgordoncompany farewellproduction warn johncusack amandapeet chiwetelejiofor rolandemmerich,https://image.tmdb.org/t/p/w500/zaqam2RNscH5ooYFWInV6hjx6y5.jpg
60,17979,39.744242,"Nov, 2009",1hr 36min,A Christmas Carol,6.6,1095,Robert Zemeckis,animation drama holiday basedonnovel victorianengland money christmaseve scrooge christmascarol ghost lesson charlesdicken christmas miser ebenezer scrooge awaken christmas eve spirit reveal miserable existence opportunity waste youth current cruelty dire fate await change way scrooge face story grow bitterness meanness decide future hold death redemption waltdisney imagemovers season greedings garyoldman jimcarrey stevevalentine robertzemecki,https://image.tmdb.org/t/p/w500/t41VHjYItCYHBh2hijsTID44cNv.jpg
61,76757,85.36908,"Feb, 2015",2hr 4min,Jupiter Ascending,5.2,2768,Lilly Wachowski,sciencefiction fantasy action adventure jupiter space womandirector 3d interspeciesromance universe human genetic material precious commodity impoverished young earth woman key strategic maneuver internal strife powerful dynasty … villageroadshowpicture duneentertainment anarchosproduction warnerbro expand universe milakunis channingtatum seanbean lillywachowski,https://image.tmdb.org/t/p/w500/xzQ25m9vrdyvpLX74T3B3KB40Ou.jpg
62,258489,42.741719,"Jun, 2016",1hr 49min,The Legend of Tarzan,5.5,2430,David Yates,action adventure africa feralchild tarzan jungle animalattack tarzan having acclimate life london call home jungle investigate activity mining encampment villageroadshowpicture darkhorseentertainment jerryweintraubproduction ratpacduneentertainment beaglepugfilm richeproduction villageroadshowfilmsnorthamerica human nature alexanderskarsgård margotrobbie christophwaltz davidyate,https://image.tmdb.org/t/p/w500/eJrfz178xBGlxjDGxnBXTzWWa4w.jpg
63,411,67.391328,"Dec, 2005",2hr 23min,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",6.7,2629,Andrew Adamson,adventure family fantasy savingtheworld witch basedonnovel brothersisterrelationship selfsacrifice winter cupboard beaver lion fairytalefigure battle narnia fantasyworld duringcreditsstinger sibling lucy edmund susan peter step magical wardrobe find land narnia discover charming peaceful kingdom plunge eternal winter evil white witch jadi aid wise magnificent lion aslan child lead narnia spectacular climactic battle free witchs glacial power forever waltdisney waldenmedia evil reign 100 year williammoseley annapopplewell skandarkeyne andrewadamson,https://image.tmdb.org/t/p/w500/iREd0rNCjYdf5Ar0vfaW32yrkm.jpg
64,246655,139.272042,"May, 2016",2hr 24min,X-Men: Apocalypse,6.4,4721,Bryan Singer,sciencefiction mutant supernaturalpower marvelcomic superhero basedoncomicbook superhuman apocalypse superheroteam worlddomination aftercreditsstinger 1980 reemergence world mutant worlddestroyer apocalypse xman unite defeat extinction level plan twentiethcenturyfoxfilmcorporation donnerscompany marvelentertainment badhatharryproduction tsgentertainment kinberggenre strong survive jamesmcavoy michaelfassbender jenniferlawrence bryansinger,https://image.tmdb.org/t/p/w500/2mtQwJKVKQrZgTz49Dizb25eOQQ.jpg
65,155,187.322927,"Jul, 2008",2hr 32min,The Dark Knight,8.2,12002,Christopher Nolan,drama action crime thriller dccomics crimefighter secretidentity scarecrow sadism chaos gothamcity vigilante joker superhero basedoncomicbook tragichero organizedcrime criminalmastermind districtattorney imax supervillain superpower batman batman raise stake war crime help lt jim gordon district attorney harvey dent batman set dismantle remain criminal organization plague street partnership prove effective soon find prey reign chaos unleash rise criminal mastermind know terrify citizen gotham joker dccomics legendarypicture warnerbros dcentertainment syncopy christianbale heathledger aaroneckhart christophernolan,https://image.tmdb.org/t/p/w500/qJ2tW6WMUDux911r6m7haRef0WH.jpg
66,14160,92.201962,"May, 2009",1hr 36min,Up,7.7,6870,Pete Docter,animation comedy family adventure agedifference centralandsouthamerica balloon animation floatingintheair duringcreditsstinger explore carl fredricksen spend entire life dream explore globe experience life full age 78 life pass twist fate persistent 8year old wilderness explorer name russell give new lease life pixaranimationstudio   edasner christopherplummer jordannagai petedocter,https://image.tmdb.org/t/p/w500/mFvoEwSfLqbcWwFsDjQebn9bzFe.jpg
67,15512,36.167578,"Mar, 2009",1hr 34min,Monsters vs Aliens,6.0,1423,Conrad Vernon,animation family adventure sciencefiction alien giantrobot duringcreditsstinger susan murphy unwittingly clobber meteor outer space gunk wedding day mysteriously grow 49feet11inche military jump action capture susan secrete away covert government compound rename ginormica place confinement ragtag group monster dreamworksanimation aliens attack monster fight sethrogen reesewitherspoon hughlaurie conradvernon,https://image.tmdb.org/t/p/w500/iDKQEevFHSzopWLMpySp9IpP5xW.jpg
68,1726,120.725053,"Apr, 2008",2hr 6min,Iron Man,7.4,8776,Jon Favreau,action sciencefiction adventure middleeast armsdealer malibu marvelcomic superhero basedoncomicbook tonystark ironman aftercreditsstinger marvelcinematicuniverse counterterrorism agentcoulson hold captive afghan cave billionaire engineer tony stark create unique weaponize suit armor fight evil marvelstudio hero not bear build robertdowneyjr terrencehoward jeffbridges jonfavreau,https://image.tmdb.org/t/p/w500/78lPtwv72eTNqFW9COBYI0dWDJa.jpg
69,44826,32.319043,"Nov, 2011",2hr 6min,Hugo,7.0,2141,Martin Scorsese,adventure drama family library clock filmdirector key toy boy love orphan robot automaton hide filmmake legbrace doberman 3d hugo orphan boy live wall train station 1930s paris learn fix clock gadget father uncle put use keep train station clock run thing leave connect dead father automaton mechanical man not work special key hugo need find unlock secret believe contain adventure meet shopkeeper george melie work train station adventureseeke goddaughter hugo find surprising connection father automaton discover unlock memory old man bury inside past paramountpicture infinitumnihil gkfilm legendary director time take extraordinary adventure benkingsley sachabaroncohen asabutterfield martinscorsese,https://image.tmdb.org/t/p/w500/qHDMonI1CKSzvc38nowOEiYtNIj.jpg
